Customer_ID,Customer_Name,Gender,Age,City,Customer_Segment,Signup_Date
CUST0404,Customer_0404,Male,32,Pune,Regular,2025-11-28
CUST0405,Customer_0405,Female,51,Delhi,Regular,2025-11-26
CUST0406,Customer_0406,Male,59,Hyderabad,Regular,2025-05-09
CUST0407,Customer_0407,Female,57,Kolhapur,Regular,2025-11-04
CUST0408,Customer_0408,Female,28,Nagpur,Regular,2024-09-03
CUST0409,Customer_0409,Male,20,Kolkata,Regular,2025-06-26
CUST0410,Customer_0410,Female,23,Chennai,Regular,2025-07-17
CUST0411,Customer_0411,Female,26,Kolkata,New,2025-08-10
CUST0412,Customer_0412,Male,23,Mumbai,Regular,2025-03-14
CUST0413,Customer_0413,Male,26,Mumbai,Premium,2024-10-04
CUST0414,Customer_0414,Male,56,Ahmedabad,Regular,2025-07-05
CUST0415,Customer_0415,Male,48,Pune,Premium,2025-09-04
CUST0416,Customer_0416,Female,49,Kolhapur,Regular,2024-04-20
CUST0417,Customer_0417,Female,58,Nagpur,Regular,2025-01-19
CUST0418,Customer_0418,Female,29,Kolkata,Regular,2024-07-09
CUST0419,Customer_0419,Male,25,Chennai,Regular,2025-05-04
CUST0420,Customer_0420,Male,25,Mumbai,New,2025-11-24
CUST0421,Customer_0421,Male,45,Mumbai,Regular,2025-03-01
CUST0422,Customer_0422,Male,37,Pune,Regular,2025-02-08
CUST0423,Customer_0423,Female,24,Chennai,New,2024-11-30
CUST0424,Customer_0424,Male,28,Chennai,Regular,2024-07-27
CUST0425,Customer_0425,Female,37,Pune,Regular,2024-01-22
CUST0426,Customer_0426,Male,33,Mumbai,Premium,2025-11-08
CUST0427,Customer_0427,Female,21,Kolhapur,New,2025-09-02
CUST0428,Customer_0428,Male,23,Delhi,New,2024-07-26
CUST0429,Customer_0429,Female,39,Delhi,Regular,2024-01-08
CUST0430,Customer_0430,Female,43,Pune,New,2025-12-02
CUST0431,Customer_0431,Female,20,Chennai,Regular,2025-11-17
CUST0432,Customer_0432,Male,58,Nagpur,Regular,2025-06-12
CUST0433,Customer_0433,Male,59,Pune,New,2025-08-24
CUST0434,Customer_0434,Female,31,Kolhapur,Regular,2025-10-14
CUST0435,Customer_0435,Female,28,Pune,Regular,2025-10-18
CUST0436,Customer_0436,Male,35,Bengaluru,Regular,2024-06-14
CUST0437,Customer_0437,Female,29,Kolkata,Premium,2025-05-10
CUST0438,Customer_0438,Male,40,Chennai,Regular,2025-08-12
CUST0439,Customer_0439,Male,29,Ahmedabad,Regular,2025-03-04
CUST0440,Customer_0440,Female,30,Ahmedabad,Regular,2024-06-11
CUST0441,Customer_0441,Female,42,Chennai,Regular,2024-12-31
CUST0442,Customer_0442,Other,36,Kolhapur,Premium,2025-06-09
CUST0443,Customer_0443,Female,53,Bengaluru,Regular,2024-08-26
CUST0444,Customer_0444,Female,25,Bengaluru,Regular,2024-03-12
CUST0445,Customer_0445,Male,46,Mumbai,Premium,2025-03-20
CUST0446,Customer_0446,Male,49,Kolkata,New,2025-10-16
CUST0447,Customer_0447,Other,35,Delhi,Regular,2025-05-23
CUST0448,Customer_0448,Male,23,Hyderabad,New,2024-09-25
CUST0449,Customer_0449,Female,35,Kolhapur,Regular,2025-02-18
CUST0450,Customer_0450,Female,36,Hyderabad,Regular,2024-09-01
CUST0451,Customer_0451,Male,39,Hyderabad,Premium,2025-11-05
CUST0452,Customer_0452,Male,54,Chennai,Premium,2024-02-29
CUST0453,Customer_0453,Female,49,Ahmedabad,Regular,2024-01-06
CUST0454,Customer_0454,Male,58,Ahmedabad,Regular,2025-12-09
CUST0455,Customer_0455,Female,20,Delhi,Regular,2025-07-23
CUST0456,Customer_0456,Male,45,Chennai,Premium,2025-02-10
CUST0457,Customer_0457,Female,27,Hyderabad,Regular,2024-08-04
CUST0458,Customer_0458,Male,52,Nagpur,Regular,2024-01-26
CUST0459,Customer_0459,Female,46,Ahmedabad,New,2024-01-05
CUST0460,Customer_0460,Female,32,Kolhapur,Regular,2025-06-15
CUST0461,Customer_0461,Female,50,Kolhapur,Regular,2025-01-24
CUST0462,Customer_0462,Male,24,Mumbai,Regular,2025-12-10
CUST0463,Customer_0463,Male,29,Pune,New,2025-07-24
CUST0464,Customer_0464,Male,47,Nagpur,Regular,2025-03-23
CUST0465,Customer_0465,Other,38,Ahmedabad,New,2024-05-25
CUST0466,Customer_0466,Female,48,Bengaluru,Regular,2025-01-22
CUST0467,Customer_0467,Female,41,Ahmedabad,Premium,2024-09-05
CUST0468,Customer_0468,Male,37,Mumbai,Regular,2025-06-09
CUST0469,Customer_0469,Female,54,Kolhapur,New,2025-04-06
CUST0470,Customer_0470,Other,21,Hyderabad,Regular,2024-01-13
CUST0471,Customer_0471,Female,45,Bengaluru,Regular,2025-01-18
CUST0472,Customer_0472,Other,37,Chennai,Regular,2025-07-09
CUST0473,Customer_0473,Female,41,Kolkata,Premium,2025-02-02
CUST0474,Customer_0474,Male,49,Hyderabad,New,2024-01-19
CUST0475,Customer_0475,Male,58,Kolkata,Regular,2025-07-28
CUST0476,Customer_0476,Other,53,Nagpur,Regular,2025-05-05
CUST0477,Customer_0477,Female,51,Pune,Premium,2025-02-22
CUST0478,Customer_0478,Male,53,Bengaluru,New,2024-12-02
CUST0479,Customer_0479,Other,19,Delhi,Regular,2025-02-22
CUST0480,Customer_0480,Male,32,Bengaluru,Regular,2025-09-03
CUST0481,Customer_0481,Male,51,Ahmedabad,Regular,2025-11-05
CUST0482,Customer_0482,Male,53,Kolhapur,New,2024-05-01
CUST0483,Customer_0483,Female,23,Ahmedabad,Premium,2025-03-07
CUST0484,Customer_0484,Male,56,Ahmedabad,New,2024-02-13
CUST0485,Customer_0485,Male,59,Nagpur,Regular,2024-11-12
CUST0486,Customer_0486,Male,29,Hyderabad,New,2025-01-15
CUST0487,Customer_0487,Female,20,Delhi,Premium,2024-05-24
CUST0488,Customer_0488,Female,35,Delhi,Regular,2024-11-22
CUST0489,Customer_0489,Male,57,Ahmedabad,Regular,2024-12-28
CUST0490,Customer_0490,Male,38,Kolkata,New,2024-02-19
CUST0491,Customer_0491,Female,32,Nagpur,Regular,2024-03-05
CUST0492,Customer_0492,Male,50,Ahmedabad,Regular,2024-12-20
CUST0493,Customer_0493,Female,52,Pune,Regular,2024-06-12
CUST0494,Customer_0494,Female,43,Kolhapur,Premium,2024-05-20
CUST0495,Customer_0495,Male,25,Hyderabad,New,2024-05-07
CUST0496,Customer_0496,Female,53,Chennai,Regular,2025-02-01
CUST0497,Customer_0497,Male,47,Pune,New,2025-04-07
CUST0498,Customer_0498,Female,40,Kolkata,Regular,2024-07-05
CUST0499,Customer_0499,Other,59,Bengaluru,New,2025-12-20
CUST0500,Customer_0500,Other,31,Bengaluru,Regular,2024-07-08
CUST0501,Customer_0501,Male,31,Pune,Regular,2025-01-22
CUST0502,Customer_0502,Male,19,Ahmedabad,Regular,2025-03-04
CUST0503,Customer_0503,Female,54,Chennai,Regular,2024-10-10
CUST0504,Customer_0504,Male,22,Mumbai,Regular,2024-08-24
CUST0505,Customer_0505,Male,55,Mumbai,Regular,2024-07-12
CUST0506,Customer_0506,Female,58,Kolkata,New,2024-10-13
CUST0507,Customer_0507,Male,31,Ahmedabad,Regular,2024-05-15
CUST0508,Customer_0508,Male,56,Delhi,New,2024-06-19
CUST0509,Customer_0509,Male,42,Delhi,Regular,2024-06-07
CUST0510,Customer_0510,Male,37,Hyderabad,Regular,2024-07-19
CUST0511,Customer_0511,Male,19,Chennai,Regular,2025-05-01
CUST0512,Customer_0512,Female,56,Chennai,New,2025-07-10
CUST0513,Customer_0513,Male,23,Bengaluru,Regular,2025-08-05
CUST0514,Customer_0514,Male,34,Nagpur,Premium,2025-05-18
CUST0515,Customer_0515,Female,42,Kolkata,Regular,2025-01-05
CUST0516,Customer_0516,Female,45,Mumbai,Regular,2024-04-12
CUST0517,Customer_0517,Female,19,Kolkata,Regular,2024-05-04
CUST0518,Customer_0518,Male,52,Delhi,New,2024-11-08
CUST0519,Customer_0519,Other,54,Delhi,Regular,2025-04-02
CUST0520,Customer_0520,Female,22,Pune,Regular,2024-08-17
CUST0521,Customer_0521,Male,18,Hyderabad,New,2025-10-19
CUST0522,Customer_0522,Female,57,Chennai,New,2024-07-15
CUST0523,Customer_0523,Other,29,Kolhapur,New,2025-02-26
CUST0524,Customer_0524,Male,53,Kolkata,Regular,2025-07-25
CUST0525,Customer_0525,Male,40,Delhi,Premium,2025-09-01
CUST0526,Customer_0526,Male,48,Nagpur,New,2024-06-19
CUST0527,Customer_0527,Female,28,Bengaluru,Regular,2025-01-16
CUST0528,Customer_0528,Female,27,Mumbai,New,2024-06-21
CUST0529,Customer_0529,Female,20,Hyderabad,Premium,2025-10-24
CUST0530,Customer_0530,Male,31,Nagpur,New,2025-03-28
CUST0531,Customer_0531,Male,33,Hyderabad,Regular,2024-12-15
CUST0532,Customer_0532,Other,27,Pune,Regular,2025-09-25
CUST0533,Customer_0533,Other,46,Kolhapur,Regular,2025-05-08
CUST0534,Customer_0534,Male,27,Delhi,Regular,2025-09-11
CUST0535,Customer_0535,Male,29,Bengaluru,Regular,2024-01-04
CUST0536,Customer_0536,Male,47,Nagpur,Regular,2024-04-02
CUST0537,Customer_0537,Male,58,Hyderabad,New,2024-01-06
CUST0538,Customer_0538,Female,18,Chennai,New,2024-10-14
CUST0539,Customer_0539,Female,22,Pune,Regular,2025-09-09
CUST0540,Customer_0540,Female,37,Chennai,New,2024-05-25
CUST0541,Customer_0541,Male,25,Bengaluru,New,2025-02-27
CUST0542,Customer_0542,Male,60,Nagpur,Regular,2025-08-30
CUST0543,Customer_0543,Female,29,Pune,Premium,2025-04-01
CUST0544,Customer_0544,Male,18,Nagpur,Regular,2024-07-20
CUST0545,Customer_0545,Male,37,Delhi,New,2024-07-30
CUST0546,Customer_0546,Female,45,Ahmedabad,New,2024-01-06
CUST0547,Customer_0547,Female,60,Pune,Premium,2025-09-15
CUST0548,Customer_0548,Male,54,Chennai,New,2025-01-10
CUST0549,Customer_0549,Male,54,Bengaluru,New,2025-03-22
CUST0550,Customer_0550,Male,29,Kolhapur,Regular,2024-04-15
CUST0551,Customer_0551,Male,54,Delhi,Regular,2025-10-12
CUST0552,Customer_0552,Male,45,Ahmedabad,Regular,2025-02-04
CUST0553,Customer_0553,Male,32,Kolhapur,New,2024-04-05
CUST0554,Customer_0554,Male,23,Mumbai,New,2025-01-22
CUST0555,Customer_0555,Male,37,Delhi,Premium,2025-03-27
CUST0556,Customer_0556,Female,31,Bengaluru,New,2025-02-19
CUST0557,Customer_0557,Female,19,Hyderabad,Regular,2025-12-26
CUST0558,Customer_0558,Female,26,Pune,Regular,2025-05-18
CUST0559,Customer_0559,Male,54,Nagpur,Regular,2025-03-29
CUST0560,Customer_0560,Male,37,Bengaluru,Regular,2024-10-17
CUST0561,Customer_0561,Male,43,Pune,New,2025-06-17
CUST0562,Customer_0562,Female,46,Kolhapur,Regular,2024-07-11
CUST0563,Customer_0563,Female,18,Nagpur,Premium,2024-05-29
CUST0564,Customer_0564,Female,52,Kolkata,Premium,2025-05-29
CUST0565,Customer_0565,Female,23,Chennai,New,2025-01-27
CUST0566,Customer_0566,Male,54,Mumbai,New,2024-11-11
CUST0567,Customer_0567,Female,22,Delhi,Premium,2024-03-16
CUST0568,Customer_0568,Female,50,Bengaluru,Regular,2025-08-21
CUST0569,Customer_0569,Male,31,Mumbai,Premium,2024-09-26
CUST0570,Customer_0570,Female,29,Hyderabad,New,2024-08-12
CUST0571,Customer_0571,Male,59,Pune,Regular,2025-06-13
CUST0572,Customer_0572,Male,37,Pune,Regular,2024-04-22
CUST0573,Customer_0573,Female,41,Bengaluru,Regular,2024-09-07
CUST0574,Customer_0574,Male,60,Ahmedabad,Regular,2024-08-20
CUST0575,Customer_0575,Male,51,Ahmedabad,New,2025-12-14
CUST0576,Customer_0576,Male,42,Kolkata,Regular,2024-03-23
CUST0577,Customer_0577,Female,46,Chennai,New,2024-05-04
CUST0578,Customer_0578,Male,56,Nagpur,Regular,2024-06-23
CUST0579,Customer_0579,Male,48,Hyderabad,Premium,2024-03-09
CUST0580,Customer_0580,Female,60,Mumbai,Regular,2024-02-16
CUST0581,Customer_0581,Female,40,Ahmedabad,Regular,2024-09-12
CUST0582,Customer_0582,Other,55,Kolkata,New,2025-12-27
CUST0583,Customer_0583,Male,37,Kolkata,Regular,2024-01-30
CUST0584,Customer_0584,Female,40,Bengaluru,Premium,2024-10-07
CUST0585,Customer_0585,Male,33,Hyderabad,New,2024-08-24
CUST0586,Customer_0586,Female,59,Kolhapur,New,2024-09-04
CUST0587,Customer_0587,Female,25,Nagpur,Regular,2025-01-02
CUST0588,Customer_0588,Female,38,Chennai,New,2025-05-09
CUST0589,Customer_0589,Female,18,Delhi,Regular,2024-01-25
CUST0590,Customer_0590,Female,25,Bengaluru,Premium,2025-08-08
CUST0591,Customer_0591,Female,46,Nagpur,Regular,2025-12-18
CUST0592,Customer_0592,Male,49,Delhi,New,2025-05-04
CUST0593,Customer_0593,Female,55,Delhi,Regular,2025-05-08
CUST0594,Customer_0594,Female,22,Hyderabad,Regular,2024-11-09
CUST0595,Customer_0595,Male,39,Hyderabad,New,2025-08-28
CUST0596,Customer_0596,Male,51,Mumbai,Regular,2025-01-09
CUST0597,Customer_0597,Male,18,Kolkata,Regular,2025-09-30
CUST0598,Customer_0598,Female,43,Nagpur,Regular,2024-01-25
CUST0599,Customer_0599,Female,60,Bengaluru,New,2024-11-29
CUST0600,Customer_0600,Female,27,Pune,Regular,2024-12-20
CUST0601,Customer_0601,Female,47,Bengaluru,New,2024-04-25
CUST0602,Customer_0602,Female,35,Mumbai,New,2024-02-17
CUST0603,Customer_0603,Female,34,Chennai,Premium,2024-04-08
CUST0604,Customer_0604,Female,43,Kolkata,Regular,2025-04-03
CUST0605,Customer_0605,Female,25,Pune,New,2025-06-06
CUST0606,Customer_0606,Male,57,Ahmedabad,New,2025-08-19
CUST0607,Customer_0607,Female,29,Chennai,New,2025-02-08
CUST0608,Customer_0608,Female,44,Hyderabad,New,2024-08-01
CUST0609,Customer_0609,Male,25,Delhi,New,2025-11-15
CUST0610,Customer_0610,Male,42,Ahmedabad,New,2025-05-17
CUST0611,Customer_0611,Female,21,Bengaluru,Regular,2025-12-21
CUST0612,Customer_0612,Male,50,Bengaluru,Regular,2025-03-23
CUST0613,Customer_0613,Male,18,Hyderabad,Regular,2025-07-29
CUST0614,Customer_0614,Female,36,Mumbai,Regular,2024-09-14
CUST0615,Customer_0615,Male,48,Nagpur,New,2024-04-30
CUST0616,Customer_0616,Male,33,Ahmedabad,Premium,2024-02-23
CUST0617,Customer_0617,Female,31,Ahmedabad,Regular,2024-11-26
CUST0618,Customer_0618,Female,22,Kolhapur,Regular,2024-08-28
CUST0619,Customer_0619,Male,58,Chennai,Regular,2025-06-13
CUST0620,Customer_0620,Male,43,Kolkata,Premium,2025-04-27
CUST0621,Customer_0621,Female,45,Chennai,Regular,2024-07-05
CUST0622,Customer_0622,Female,19,Nagpur,New,2025-10-17
CUST0623,Customer_0623,Female,23,Bengaluru,Regular,2024-09-18
CUST0624,Customer_0624,Male,26,Bengaluru,Regular,2024-12-29
CUST0625,Customer_0625,Male,50,Bengaluru,Regular,2025-05-05
CUST0626,Customer_0626,Female,58,Kolhapur,Regular,2025-03-06
CUST0627,Customer_0627,Male,42,Bengaluru,New,2024-08-26
CUST0628,Customer_0628,Male,30,Nagpur,Regular,2024-10-30
CUST0629,Customer_0629,Female,26,Hyderabad,Premium,2024-10-24
CUST0630,Customer_0630,Female,30,Kolkata,Regular,2024-03-16
CUST0631,Customer_0631,Male,48,Nagpur,Regular,2025-11-30
CUST0632,Customer_0632,Male,58,Kolkata,New,2024-11-28
CUST0633,Customer_0633,Male,28,Nagpur,Regular,2025-10-03
CUST0634,Customer_0634,Male,21,Bengaluru,Premium,2025-04-18
CUST0635,Customer_0635,Female,51,Hyderabad,Regular,2024-10-09
CUST0636,Customer_0636,Female,55,Ahmedabad,Regular,2025-08-13
CUST0637,Customer_0637,Male,21,Chennai,Regular,2024-03-12
CUST0638,Customer_0638,Female,55,Delhi,Regular,2024-09-19
CUST0639,Customer_0639,Female,36,Hyderabad,New,2025-12-03
CUST0640,Customer_0640,Female,23,Ahmedabad,Regular,2025-07-28
CUST0641,Customer_0641,Female,51,Mumbai,Regular,2024-01-12
CUST0642,Customer_0642,Female,35,Nagpur,Regular,2024-05-20
CUST0643,Customer_0643,Female,30,Mumbai,Regular,2025-07-08
CUST0644,Customer_0644,Female,58,Ahmedabad,Premium,2024-01-17
CUST0645,Customer_0645,Female,40,Hyderabad,New,2024-03-03
CUST0646,Customer_0646,Male,36,Nagpur,Regular,2024-09-09
CUST0647,Customer_0647,Male,28,Delhi,New,2025-04-09
CUST0648,Customer_0648,Male,18,Bengaluru,Regular,2025-01-10
CUST0649,Customer_0649,Male,41,Nagpur,New,2025-06-03
CUST0650,Customer_0650,Male,24,Nagpur,Regular,2024-03-30
CUST0651,Customer_0651,Female,42,Hyderabad,Regular,2025-12-20
CUST0652,Customer_0652,Male,38,Hyderabad,New,2025-09-21
CUST0653,Customer_0653,Male,32,Ahmedabad,Regular,2024-06-23
CUST0654,Customer_0654,Male,18,Pune,Premium,2024-03-16
CUST0655,Customer_0655,Female,29,Nagpur,New,2025-09-04
CUST0656,Customer_0656,Female,24,Chennai,Regular,2025-10-24
CUST0657,Customer_0657,Female,32,Nagpur,Regular,2025-02-03
CUST0658,Customer_0658,Female,38,Ahmedabad,Regular,2024-03-11
CUST0659,Customer_0659,Male,36,Kolkata,New,2024-06-28
CUST0660,Customer_0660,Male,46,Mumbai,New,2024-05-03
CUST0661,Customer_0661,Female,42,Bengaluru,New,2025-01-15
CUST0662,Customer_0662,Other,50,Pune,New,2024-10-19
CUST0663,Customer_0663,Male,49,Delhi,New,2024-07-13
CUST0664,Customer_0664,Female,52,Delhi,Regular,2024-08-15
CUST0665,Customer_0665,Female,55,Delhi,Premium,2025-03-06
CUST0666,Customer_0666,Female,43,Hyderabad,Regular,2025-03-11
CUST0667,Customer_0667,Female,28,Delhi,Regular,2025-04-05
CUST0668,Customer_0668,Female,52,Bengaluru,New,2025-09-09
CUST0669,Customer_0669,Female,25,Mumbai,New,2024-01-21
CUST0670,Customer_0670,Female,31,Delhi,Regular,2024-03-04
CUST0671,Customer_0671,Female,27,Nagpur,New,2024-06-13
CUST0672,Customer_0672,Male,19,Nagpur,Regular,2024-01-27
CUST0673,Customer_0673,Female,26,Hyderabad,Regular,2024-11-06
CUST0674,Customer_0674,Male,20,Bengaluru,Regular,2024-10-11
CUST0675,Customer_0675,Female,38,Mumbai,Regular,2025-10-21
CUST0676,Customer_0676,Other,43,Pune,Regular,2024-10-07
CUST0677,Customer_0677,Female,25,Ahmedabad,Regular,2024-06-12
CUST0678,Customer_0678,Female,19,Mumbai,Regular,2024-08-11
CUST0679,Customer_0679,Other,23,Ahmedabad,Premium,2024-05-25
CUST0680,Customer_0680,Male,45,Kolkata,Premium,2024-01-30
CUST0681,Customer_0681,Male,46,Ahmedabad,Regular,2024-02-14
CUST0682,Customer_0682,Female,43,Chennai,Regular,2025-04-15
CUST0683,Customer_0683,Female,42,Nagpur,Regular,2024-02-03
CUST0684,Customer_0684,Male,29,Bengaluru,Premium,2025-10-14
CUST0685,Customer_0685,Male,22,Kolhapur,Premium,2025-03-02
CUST0686,Customer_0686,Male,51,Hyderabad,New,2024-08-08
CUST0687,Customer_0687,Male,54,Chennai,Regular,2025-06-17
CUST0688,Customer_0688,Female,32,Ahmedabad,Regular,2025-11-22
CUST0689,Customer_0689,Male,53,Delhi,Regular,2025-01-01
CUST0690,Customer_0690,Female,32,Bengaluru,New,2025-07-03
CUST0691,Customer_0691,Female,60,Chennai,Premium,2025-08-04
CUST0692,Customer_0692,Female,40,Hyderabad,Regular,2024-04-25
CUST0693,Customer_0693,Male,23,Nagpur,Regular,2024-08-26
CUST0694,Customer_0694,Female,60,Bengaluru,Premium,2024-11-30
CUST0695,Customer_0695,Female,38,Hyderabad,Regular,2025-03-16
CUST0696,Customer_0696,Male,40,Kolkata,Regular,2024-05-27
CUST0697,Customer_0697,Female,60,Kolkata,Regular,2024-01-09
CUST0698,Customer_0698,Male,33,Hyderabad,New,2024-10-14
CUST0699,Customer_0699,Female,32,Chennai,Regular,2025-01-22
CUST0700,Customer_0700,Male,42,Bengaluru,New,2024-02-19
CUST0701,Customer_0701,Male,53,Chennai,Regular,2025-05-31
CUST0702,Customer_0702,Female,28,Pune,New,2025-09-29
CUST0703,Customer_0703,Female,32,Ahmedabad,New,2025-08-09
CUST0704,Customer_0704,Female,21,Pune,New,2025-11-07
CUST0705,Customer_0705,Female,38,Kolkata,New,2024-10-04
CUST0706,Customer_0706,Other,30,Nagpur,Regular,2024-10-26
CUST0707,Customer_0707,Female,39,Mumbai,Regular,2025-08-11
CUST0708,Customer_0708,Male,36,Ahmedabad,Regular,2025-10-10
CUST0709,Customer_0709,Female,51,Kolkata,New,2025-09-09
CUST0710,Customer_0710,Male,31,Chennai,New,2025-08-29
CUST0711,Customer_0711,Male,21,Chennai,New,2024-05-14
CUST0712,Customer_0712,Male,44,Chennai,New,2025-08-02
CUST0713,Customer_0713,Male,46,Nagpur,Premium,2024-05-26
CUST0714,Customer_0714,Female,45,Pune,New,2025-05-04
CUST0715,Customer_0715,Female,52,Mumbai,Regular,2025-04-22
CUST0716,Customer_0716,Male,25,Chennai,New,2024-06-07
CUST0717,Customer_0717,Male,33,Kolhapur,New,2025-01-18
CUST0718,Customer_0718,Other,59,Ahmedabad,Regular,2024-06-11
CUST0719,Customer_0719,Female,53,Bengaluru,Regular,2025-03-16
CUST0720,Customer_0720,Male,47,Kolhapur,New,2024-07-07
CUST0721,Customer_0721,Male,35,Mumbai,New,2025-02-18
CUST0722,Customer_0722,Female,19,Nagpur,Regular,2024-12-04
CUST0723,Customer_0723,Female,30,Mumbai,New,2025-08-29
CUST0724,Customer_0724,Male,21,Bengaluru,New,2024-06-29
CUST0725,Customer_0725,Male,43,Ahmedabad,Premium,2024-10-14
CUST0726,Customer_0726,Male,42,Bengaluru,Regular,2024-07-05
CUST0727,Customer_0727,Female,47,Hyderabad,Regular,2024-05-17
CUST0728,Customer_0728,Male,28,Ahmedabad,Regular,2024-05-09
CUST0729,Customer_0729,Female,24,Mumbai,Regular,2024-07-12
CUST0730,Customer_0730,Female,48,Chennai,Regular,2024-11-11
CUST0731,Customer_0731,Female,27,Mumbai,Regular,2024-05-23
CUST0732,Customer_0732,Male,56,Mumbai,Regular,2024-01-16
CUST0733,Customer_0733,Male,30,Ahmedabad,New,2024-10-28
CUST0734,Customer_0734,Male,48,Hyderabad,Regular,2025-02-26
CUST0735,Customer_0735,Female,24,Mumbai,Regular,2024-09-01
CUST0736,Customer_0736,Male,59,Kolhapur,Premium,2024-04-16
CUST0737,Customer_0737,Female,59,Kolkata,Regular,2024-03-28
CUST0738,Customer_0738,Male,53,Delhi,Regular,2024-05-08
CUST0739,Customer_0739,Female,37,Delhi,New,2024-12-06
CUST0740,Customer_0740,Female,21,Mumbai,Regular,2024-01-04
CUST0741,Customer_0741,Male,24,Kolhapur,New,2024-11-22
CUST0742,Customer_0742,Female,18,Chennai,Regular,2025-02-13
CUST0743,Customer_0743,Male,59,Nagpur,New,2024-11-01
CUST0744,Customer_0744,Male,30,Nagpur,Regular,2025-08-29
CUST0745,Customer_0745,Female,39,Ahmedabad,New,2025-12-21
CUST0746,Customer_0746,Male,38,Delhi,Regular,2024-08-12
CUST0747,Customer_0747,Female,39,Mumbai,Premium,2024-12-13
CUST0748,Customer_0748,Male,45,Nagpur,New,2024-11-16
CUST0749,Customer_0749,Male,26,Mumbai,Regular,2025-07-12
CUST0750,Customer_0750,Male,43,Ahmedabad,Regular,2024-06-29
CUST0751,Customer_0751,Female,26,Delhi,New,2025-09-09
CUST0752,Customer_0752,Male,32,Bengaluru,Regular,2025-12-11
CUST0753,Customer_0753,Male,27,Kolkata,New,2025-01-20
CUST0754,Customer_0754,Female,41,Kolkata,Regular,2025-09-09
CUST0755,Customer_0755,Female,59,Nagpur,Regular,2024-04-17
CUST0756,Customer_0756,Male,25,Kolkata,Regular,2025-06-14
CUST0757,Customer_0757,Male,41,Bengaluru,Regular,2025-02-13
CUST0758,Customer_0758,Male,33,Mumbai,New,2024-10-22
CUST0759,Customer_0759,Male,43,Ahmedabad,New,2024-06-19
CUST0760,Customer_0760,Male,44,Bengaluru,Regular,2024-11-26
CUST0761,Customer_0761,Female,54,Ahmedabad,Regular,2025-05-07
CUST0762,Customer_0762,Female,21,Ahmedabad,Regular,2024-07-13
CUST0763,Customer_0763,Female,41,Delhi,Regular,2024-01-12
CUST0764,Customer_0764,Male,36,Mumbai,Regular,2024-07-13
CUST0765,Customer_0765,Female,53,Kolhapur,Regular,2025-05-04
CUST0766,Customer_0766,Male,56,Kolkata,Regular,2024-06-30
CUST0767,Customer_0767,Male,27,Kolhapur,Regular,2025-10-17
CUST0768,Customer_0768,Male,42,Delhi,Regular,2024-11-11
CUST0769,Customer_0769,Female,35,Ahmedabad,New,2025-11-24
CUST0770,Customer_0770,Male,36,Nagpur,Premium,2024-01-30
CUST0771,Customer_0771,Female,53,Kolkata,Premium,2025-08-18
CUST0772,Customer_0772,Male,27,Kolkata,Regular,2025-11-08
CUST0773,Customer_0773,Female,50,Mumbai,New,2024-04-05
CUST0774,Customer_0774,Female,22,Hyderabad,Regular,2025-01-15
CUST0775,Customer_0775,Male,52,Pune,Regular,2025-03-19
CUST0776,Customer_0776,Female,51,Pune,Premium,2024-10-24
CUST0777,Customer_0777,Female,50,Pune,New,2024-12-26
CUST0778,Customer_0778,Male,38,Hyderabad,New,2025-01-08
CUST0779,Customer_0779,Male,34,Mumbai,Premium,2025-07-07
CUST0780,Customer_0780,Male,39,Hyderabad,Regular,2024-10-29
CUST0781,Customer_0781,Male,54,Pune,Regular,2025-02-24
CUST0782,Customer_0782,Male,32,Delhi,Premium,2024-09-02
CUST0783,Customer_0783,Female,52,Bengaluru,New,2025-12-20
CUST0784,Customer_0784,Female,45,Ahmedabad,Regular,2024-08-24
CUST0785,Customer_0785,Female,24,Hyderabad,New,2025-06-17
CUST0786,Customer_0786,Male,49,Mumbai,Regular,2024-07-03
CUST0787,Customer_0787,Male,28,Mumbai,Regular,2025-04-12
CUST0788,Customer_0788,Female,27,Kolhapur,Regular,2024-12-28
CUST0789,Customer_0789,Male,26,Bengaluru,Premium,2024-10-09
CUST0790,Customer_0790,Male,31,Nagpur,Regular,2025-07-06
CUST0791,Customer_0791,Female,30,Kolkata,Regular,2024-12-01
CUST0792,Customer_0792,Male,42,Pune,New,2024-06-10
CUST0793,Customer_0793,Male,19,Nagpur,Regular,2024-06-08
CUST0794,Customer_0794,Male,52,Kolhapur,Regular,2025-04-18
CUST0795,Customer_0795,Female,24,Pune,New,2025-08-23
CUST0796,Customer_0796,Male,38,Bengaluru,Regular,2024-11-17
CUST0797,Customer_0797,Male,35,Kolhapur,Regular,2024-01-12
CUST0798,Customer_0798,Male,20,Pune,Regular,2025-02-27
CUST0799,Customer_0799,Male,59,Bengaluru,Regular,2024-03-13
CUST0800,Customer_0800,Male,56,Chennai,Regular,2025-08-10
CUST0801,Customer_0801,Male,58,Nagpur,New,2024-07-19
CUST0802,Customer_0802,Female,28,Nagpur,New,2025-06-05
CUST0803,Customer_0803,Male,56,Kolkata,Regular,2025-05-19
CUST0804,Customer_0804,Male,41,Bengaluru,Regular,2025-11-18
CUST0805,Customer_0805,Female,36,Hyderabad,New,2024-02-08
CUST0806,Customer_0806,Male,21,Chennai,Regular,2024-02-29
CUST0807,Customer_0807,Male,43,Delhi,Regular,2025-07-31
